date,max_temperature,min_temperature,precipitation,snowfall
2020-07-28,84,60,0.01,0.0
2020-07-29,91,54,0,0.0
2020-07-30,80,55,0.03,0.0
2020-07-31,90,53,0.00,0.0
2020-08-01,89,55,0.30,0.0
2020-08-02,85,57,0,0.0
2020-08-03,83,55,0,0.0
2020-08-04,89,59,0.01,0.0
2020-08-05,87,61,0,0.0
2020-08-06,91,56,0,0.0
2020-08-07,95,54,0.00,0.0
2020-08-08,93,57,0.00,0.0
2020-08-09,97,52,0.00,0.0
2020-08-10,85,60,0.00,0.0
2020-08-11,94,61,0,0.0
2020-08-12,92,55,0,0.0
2020-08-13,93,56,0.00,0.0
2020-08-14,85,54,0.00,0.0
2020-08-15,88,54,0.00,0.0
2020-08-16,94,55,0.00,0.0
2020-08-17,93,60,0.00,0.0
2020-08-18,98,58,0.00,0.0
2020-08-19,91,60,0.06,0.0
2020-08-20,90,58,0,0.0
2020-08-21,93,57,0,0.0
2020-08-22,98,55,0.00,0.0
2020-08-23,92,55,0.00,0.0
2020-08-24,95,62,0,0.0
2020-08-25,98,60,0,0.0
2020-08-26,92,64,0,0.0
2020-08-27,91,56,0,0.0
2020-08-28,80,63,0.03,0.0
2020-08-29,71,54,0.08,0.0
2020-08-30,91,51,0.00,0.0
2020-08-31,82,48,0,0.0
2020-09-01,80,48,0.00,0.0
2020-09-02,86,47,0.00,0.0
2020-09-03,81,55,0.00,0.0
2020-09-04,90,49,0.00,0.0
2020-09-05,95,51,0.00,0.0
2020-09-06,99,54,0.00,0.0
2020-09-07,77,51,0.00,0.0
2020-09-08,61,32,1.19,2.3
2020-09-09,42,32,0.16,0.4
2020-09-10,51,38,0,0.0
2020-09-11,58,39,0.04,0.0
2020-09-12,83,39,0.00,0.0
2020-09-13,83,42,0.00,0.0
2020-09-14,83,44,0.00,0.0
2020-09-15,89,45,0.00,0.0
2020-09-16,75,49,0.00,0.0
2020-09-17,85,44,0.00,0.0
2020-09-18,76,46,0.00,0.0
2020-09-19,85,53,0.00,0.0
2020-09-20,79,53,0,0.0
2020-09-21,82,47,0.00,0.0
2020-09-22,86,48,0.00,0.0
2020-09-23,87,54,0,0.0
2020-09-24,87,47,0.00,0.0
2020-09-25,79,53,0.00,0.0
2020-09-26,82,52,0.00,0.0
2020-09-27,67,46,0,0.0
2020-09-28,67,33,0.00,0.0
2020-09-29,81,35,0.00,0.0
2020-09-30,72,40,0.00,0.0
2020-10-01,67,36,0.00,0.0
2020-10-02,74,39,0.00,0.0
2020-10-03,68,41,0.00,0.0
2020-10-04,79,37,0.00,0.0
2020-10-05,82,42,0.00,0.0
2020-10-06,82,37,0.00,0.0
2020-10-07,84,39,0.00,0.0
2020-10-08,83,40,0.00,0.0
2020-10-09,81,44,0.00,0.0
2020-10-10,79,42,0.00,0.0
2020-10-11,73,43,0.00,0.0
2020-10-12,75,35,0.00,0.0
2020-10-13,71,42,0.00,0.0
2020-10-14,73,46,0,0.0
2020-10-15,54,33,0.00,0.0
2020-10-16,60,25,0.00,0.0
2020-10-17,72,45,0.00,0.0
2020-10-18,54,31,0.03,0.0
2020-10-19,62,31,0.00,0.0
2020-10-20,64,34,0.00,0.0
2020-10-21,59,34,0.00,0.0
2020-10-22,46,28,0.00,0.0
2020-10-23,35,22,0,0
2020-10-24,45,21,0.00,0.0
2020-10-25,39,10,1.03,13.2
2020-10-26,19,6,0.08,1.3
2020-10-27,44,-3,0.00,0.0
2020-10-28,56,18,0.00,0.0
2020-10-29,59,23,0.00,0.0
2020-10-30,63,25,0.00,0.0
2020-10-31,60,33,0.00,0.0
2020-11-01,64,26,0.00,0.0
2020-11-02,74,27,0.00,0.0
2020-11-03,78,31,0.00,0.0
2020-11-04,77,40,0.00,0.0
2020-11-05,73,35,0.00,0.0
2020-11-06,69,31,0.00,0.0
2020-11-07,63,39,0.00,0.0
2020-11-08,59,41,0,0
2020-11-09,44,25,0.25,3.6
2020-11-10,38,25,0.00,0.0
2020-11-11,52,22,0.00,0.0
2020-11-12,45,24,0.00,0.0
2020-11-13,60,15,0.00,0.0
2020-11-14,52,32,0.02,0.1
2020-11-15,57,21,0.00,0.0
2020-11-16,65,34,0.00,0.0
2020-11-17,69,27,0.00,0.0
2020-11-18,69,34,0.00,0.0
2020-11-19,64,37,0.00,0.0
2020-11-20,51,33,0.00,0.0
2020-11-21,54,23,0.00,0.0
2020-11-22,44,19,0.00,0.0
2020-11-23,59,23,0.00,0.0
2020-11-24,50,32,0.37,0
2020-11-25,51,19,0.00,0.0
2020-11-26,45,22,0,0
2020-11-27,44,21,0.00,0.0
2020-11-28,58,18,0.00,0.0
2020-11-29,43,26,0.00,0.0
2020-11-30,58,13,0.00,0.0
2020-12-01,43,28,0.00,0.0
2020-12-02,38,22,0.00,0.0
2020-12-03,52,12,0.00,0.0
2020-12-04,63,19,0.00,0.0
2020-12-05,56,20,0.00,0.0
2020-12-06,61,19,0.00,0.0
2020-12-07,62,18,0.00,0.0
2020-12-08,60,18,0.00,0.0
2020-12-09,63,21,0.00,0.0
2020-12-10,44,28,0.00,0.0
2020-12-11,32,18,0.19,2.4
2020-12-12,26,13,0.01,0.1
2020-12-13,36,5,0.02,0.6
2020-12-14,34,10,0.03,0.8
2020-12-15,39,18,0,0.2
2020-12-16,46,16,0.00,0.0
2020-12-17,44,14,0.00,0.0
2020-12-18,42,23,0,0
2020-12-19,47,15,0.00,0.0
2020-12-20,53,21,0.00,0.0
2020-12-21,58,30,0.00,0.0
2020-12-22,62,27,0.01,0.1
2020-12-23,36,23,0,0
2020-12-24,56,14,0.00,0.0
2020-12-25,56,18,0.00,0.0
2020-12-26,60,24,0.00,0.0
2020-12-27,48,34,0.00,0.0
2020-12-28,41,21,0.10,1.3
2020-12-29,41,18,0.14,1.4
2020-12-30,35,5,0.00,0.0
2020-12-31,45,14,0.00,0.0
2021-01-01,44,26,0.00,0.0
2021-01-02,44,12,0.00,0.0
2021-01-03,43,20,0.00,0.0
2021-01-04,48,22,0.00,0.0
2021-01-05,55,22,0.00,0.0
2021-01-06,44,20,0.00,0.0
2021-01-07,45,19,0.00,0.0
2021-01-08,45,19,0.00,0.0
2021-01-09,35,22,0.14,2.6
2021-01-10,36,20,0.03,0.5
2021-01-11,46,6,0.00,0.0
2021-01-12,46,11,0.00,0.0
2021-01-13,58,27,0.00,0.0
2021-01-14,54,28,0,0
2021-01-15,46,22,0.00,0.0
2021-01-16,54,26,0.00,0.0
2021-01-17,43,26,0.00,0.0
2021-01-18,45,29,0,0
2021-01-19,39,16,0.00,0.0
2021-01-20,55,14,0.00,0.0
2021-01-21,45,27,0.00,0.0
2021-01-22,45,20,0.00,0.0
2021-01-23,45,20,0.00,0.0
2021-01-24,33,24,0.01,0.3
2021-01-25,39,17,0,0
2021-01-26,26,15,0.12,2.1
2021-01-27,29,11,0,0.1
2021-01-28,39,12,0.00,0.0
2021-01-29,57,20,0.00,0.0
2021-01-30,53,30,0.00,0.0
2021-01-31,51,21,0.00,0.0
2021-02-01,54,20,0.00,0.0
2021-02-02,62,24,0.00,0.0
2021-02-03,58,27,0,0.0
2021-02-04,44,20,0.00,0.0
2021-02-05,40,25,0.00,0.0
2021-02-06,40,25,0.00,0.0
2021-02-07,54,16,0,0.0
2021-02-08,29,10,0,0
2021-02-09,29,10,0,0
2021-02-10,24,9,0,0
2021-02-11,19,8,0,0.1
2021-02-12,10,-3,0.01,0.3
2021-02-13,6,-4,0.08,0.9
2021-02-14,2,-8,0.15,1.8
2021-02-15,15,-11,0.00,0.0
2021-02-16,40,1,0.00,0.0
2021-02-17,32,23,0.11,1.8
2021-02-18,33,19,0.15,1.8
2021-02-19,46,7,0.00,0.0
2021-02-20,50,17,0.00,0.0
2021-02-21,48,27,0.00,0.0
2021-02-22,61,26,0.00,0.0
2021-02-23,59,25,0.00,0.0
2021-02-24,46,19,0.07,1.3
2021-02-25,35,21,0.24,2.1
2021-02-26,47,15,0.00,0.0
2021-02-27,43,29,0,0
2021-02-28,41,18,0.00,0.0
2021-03-01,50,15,0.00,0.0
2021-03-02,65,20,0.00,0.0
2021-03-03,63,25,0.00,0.0
2021-03-04,49,30,0.04,0.0
2021-03-05,63,25,0.00,0.0
2021-03-06,63,22,0.00,0.0
2021-03-07,69,29,0.00,0.0
2021-03-08,67,33,0.00,0.0
2021-03-09,67,34,0.00,0.0
2021-03-10,54,34,0.06,0
2021-03-11,48,26,0.00,0.0
2021-03-12,44,33,0.07,0
2021-03-13,43,33,0.53,2.6
2021-03-14,33,28,1.78,16.8
2021-03-15,39,15,0.01,0.1
2021-03-16,36,17,0,0
2021-03-17,47,30,0.00,0.0
2021-03-18,46,17,0.00,0.0
2021-03-19,53,23,0.00,0.0
2021-03-20,60,28,0.00,0.0
2021-03-21,49,33,0.08,0
2021-03-22,45,29,0.01,0.3
2021-03-23,45,27,0.00,0.0
2021-03-24,43,27,0.00,0.0
2021-03-25,50,22,0.00,0.0
2021-03-26,51,34,0.01,0.0
2021-03-27,55,29,0.07,0
2021-03-28,67,27,0.00,0.0
2021-03-29,73,36,0.00,0.0
2021-03-30,49,27,0,0.1
2021-03-31,53,22,0.00,0.0
2021-04-01,68,25,0.00,0.0
2021-04-02,78,33,0.00,0.0
2021-04-03,80,34,0.00,0.0
2021-04-04,81,39,0.00,0.0
2021-04-05,82,38,0.00,0.0
2021-04-06,71,41,0.08,0.0
2021-04-07,65,36,0.00,0.0
2021-04-08,72,33,0.00,0.0
2021-04-09,60,35,0,0
2021-04-10,71,26,0.00,0.0
2021-04-11,63,37,0.00,0.0
2021-04-12,46,29,0.00,0.0
2021-04-13,41,29,0,0
2021-04-14,41,26,0.05,0.4
2021-04-15,36,31,0.55,3.0
2021-04-16,41,27,0.07,1.8
2021-04-17,49,26,0.00,0.0
2021-04-18,61,29,0,0.0
2021-04-19,53,23,0.45,6.4
2021-04-20,39,11,0.05,0.5
2021-04-21,35,27,0.04,0
2021-04-22,53,29,0.01,0
2021-04-23,58,32,0,0.0
2021-04-24,59,33,0.02,0.0
2021-04-25,77,37,0.00,0.0
2021-04-26,79,49,0.00,0.0
2021-04-27,69,42,0.30,0.0
2021-04-28,64,39,0.53,0.0
2021-04-29,72,36,0.00,0.0
2021-04-30,79,41,0.00,0.0
2021-05-01,86,47,0.00,0.0
2021-05-02,70,47,0.46,0.0
2021-05-03,49,38,0.70,0.0
2021-05-04,60,36,0.02,0.0
2021-05-05,60,40,0,0.0
2021-05-06,68,37,0.00,0.0
2021-05-07,80,40,0.00,0.0
2021-05-08,74,47,0,0.0
2021-05-09,56,38,0,0.0
2021-05-10,48,32,1.45,1.9
2021-05-11,42,32,0.60,0.8
2021-05-12,64,36,0,0.0
2021-05-13,76,37,0.00,0.0
2021-05-14,69,44,0.01,0.0
2021-05-15,64,51,0.08,0.0
2021-05-16,63,50,0.00,0.0
2021-05-17,65,49,0.89,0.0
2021-05-18,67,45,0,0.0
2021-05-19,74,45,0.00,0.0
2021-05-20,80,47,0,0.0
2021-05-21,75,50,0,0.0
2021-05-22,71,48,0.14,0.0
2021-05-23,76,52,0.36,0.0
2021-05-24,74,41,0.00,0.0
2021-05-25,76,43,0.00,0.0
2021-05-26,77,49,0.00,0.0
2021-05-27,75,48,0.00,0.0
2021-05-28,82,50,0.00,0.0
2021-05-29,75,51,0,0.0
2021-05-30,62,49,0.81,0.0
2021-05-31,64,45,0,0.0
2021-06-01,74,41,0,0.0
2021-06-02,78,46,0.00,0.0
2021-06-03,84,50,0.00,0.0
2021-06-04,89,53,0.00,0.0
2021-06-05,91,55,0.00,0.0
2021-06-06,88,60,0,0.0
2021-06-07,89,54,0,0.0
2021-06-08,92,53,0.00,0.0
2021-06-09,89,56,0.00,0.0
2021-06-10,94,59,0.00,0.0
2021-06-11,87,55,0.00,0.0
2021-06-12,90,48,0.00,0.0
2021-06-13,93,58,0.00,0.0
2021-06-14,95,60,0.00,0.0
2021-06-15,98,60,0.00,0.0
2021-06-16,100,59,0,0.0
2021-06-17,99,58,0.00,0.0
2021-06-18,88,63,0.00,0.0
2021-06-19,83,62,0.05,0.0
2021-06-20,80,55,0,0.0
2021-06-21,73,53,0.01,0.0
2021-06-22,94,51,0,0.0
2021-06-23,97,57,0.00,0.0
2021-06-24,86,66,0,0.0
2021-06-25,76,57,0.29,0.0
2021-06-26,73,55,0.11,0.0
2021-06-27,75,55,0,0.0
2021-06-28,75,53,0.02,0.0
2021-06-29,79,50,0.00,0.0
2021-06-30,83,53,0.00,0.0
2021-07-01,78,62,0.05,0.0
2021-07-02,86,55,0,0.0
2021-07-03,87,57,0,0.0
2021-07-04,88,60,0,0.0
2021-07-05,87,58,0,0.0
2021-07-06,86,63,0,0.0
2021-07-07,91,59,0,0.0
2021-07-08,97,58,0.09,0.0
2021-07-09,94,59,0.01,0.0
2021-07-10,84,64,0.00,0.0
2021-07-11,86,54,0.00,0.0
2021-07-12,90,56,0.00,0.0
2021-07-13,84,65,0,0.0
2021-07-14,78,61,0.01,0.0
2021-07-15,86,55,0,0.0
2021-07-16,92,55,0,0.0
2021-07-17,92,57,0.00,0.0
2021-07-18,92,58,0.00,0.0
2021-07-19,93,59,0.00,0.0
2021-07-20,93,58,0,0.0
2021-07-21,87,64,0.01,0.0
2021-07-22,92,61,0.00,0.0
2021-07-23,92,67,0.04,0.0
2021-07-24,88,63,0,0.0
2021-07-25,91,61,0.00,0.0
2021-07-26,93,59,0.00,0.0
2021-07-27,94,57,0.00,0.0
2021-07-28,97,62,0.00,0.0
2021-07-29,92,66,0,0.0
2021-07-30,92,66,0.22,0.0
2021-07-31,77,63,0.22,0.0
2021-08-01,80,56,0.00,0.0
2021-08-02,86,55,0.00,0.0
2021-08-03,79,64,0.09,0.0
2021-08-04,87,61,0.05,0.0
2021-08-05,90,55,0.00,0.0
2021-08-06,88,56,0.03,0.0
2021-08-07,81,60,0.10,0.0
2021-08-08,91,51,0.00,0.0
2021-08-09,92,55,0,0.0
2021-08-10,90,55,0.00,0.0
2021-08-11,90,59,0.00,0.0
2021-08-12,86,58,0.00,0.0
2021-08-13,84,57,0.00,0.0
2021-08-14,90,59,0.00,0.0
2021-08-15,89,65,0.00,0.0
2021-08-16,91,56,0.00,0.0
2021-08-17,93,55,0,0.0
2021-08-18,93,57,0.00,0.0
2021-08-19,80,66,0.03,0.0
2021-08-20,78,50,0.34,0.0
2021-08-21,82,54,0.00,0.0
2021-08-22,87,56,0.00,0.0
2021-08-23,91,55,0.00,0.0
2021-08-24,92,53,0.00,0.0
2021-08-25,83,61,0.00,0.0
2021-08-26,86,59,0.00,0.0
2021-08-27,92,54,0,0.0
2021-08-28,88,54,0.00,0.0
2021-08-29,80,60,0.00,0.0
2021-08-30,91,54,0.00,0.0
2021-08-31,92,54,0.00,0.0
2021-09-01,90,60,0.02,0.0
2021-09-02,84,65,0,0.0
2021-09-03,78,59,0.02,0.0
2021-09-04,82,52,0.00,0.0
2021-09-05,89,45,0.00,0.0
2021-09-06,94,48,0.00,0.0
2021-09-07,83,53,0.00,0.0
2021-09-08,87,49,0.00,0.0
2021-09-09,96,50,0.00,0.0
2021-09-10,98,51,0.00,0.0
2021-09-11,96,57,0,0.0
2021-09-12,81,60,0,0.0
2021-09-13,86,55,0.29,0.0
2021-09-14,76,58,0.12,0.0
2021-09-15,86,49,0.00,0.0
2021-09-16,93,49,0.00,0.0
2021-09-17,75,46,0.00,0.0
2021-09-18,89,42,0.00,0.0
2021-09-19,87,56,0.00,0.0
2021-09-20,76,51,0.03,0.0
2021-09-21,66,40,0.01,0.0
2021-09-22,78,37,0.00,0.0
2021-09-23,83,43,0.00,0.0
2021-09-24,72,44,0.00,0.0
2021-09-25,84,41,0.00,0.0
2021-09-26,88,46,0.00,0.0
2021-09-27,88,47,0.00,0.0
2021-09-28,83,50,0.00,0.0
2021-09-29,69,50,0.07,0.0
2021-09-30,64,45,0,0.0
2021-10-01,69,41,0.00,0.0
2021-10-02,75,42,0.00,0.0
2021-10-03,79,38,0.00,0.0
2021-10-04,81,40,0.00,0.0
2021-10-05,80,42,0.00,0.0
2021-10-06,78,44,0.00,0.0
2021-10-07,77,46,0.00,0.0
2021-10-08,72,47,0,0.0
2021-10-09,71,47,0,0.0
2021-10-10,68,43,0,0.0
2021-10-11,68,34,0.00,0.0
2021-10-12,61,37,0.11,0.0
2021-10-13,60,33,0,0
2021-10-14,48,30,0.04,0.0
2021-10-15,56,28,0.00,0.0
2021-10-16,68,27,0.00,0.0
2021-10-17,72,30,0.00,0.0
2021-10-18,74,38,0.00,0.0
2021-10-19,64,39,0,0.0
2021-10-20,63,30,0.00,0.0
2021-10-21,65,30,0.00,0.0
2021-10-22,74,32,0.00,0.0
2021-10-23,62,38,0.00,0.0
2021-10-24,67,36,0.00,0.0
2021-10-25,67,37,0.00,0.0
2021-10-26,67,35,0,0.0
2021-10-27,57,42,0.00,0.0
2021-10-28,63,38,0.00,0.0
2021-10-29,72,30,0.00,0.0
2021-10-30,65,34,0.00,0.0
2021-10-31,49,36,0.05,0
2021-11-01,39,32,0.15,0.4
2021-11-02,44,34,0.06,0.0
2021-11-03,61,29,0,0.0
2021-11-04,65,29,0.00,0.0
2021-11-05,74,34,0.00,0.0
2021-11-06,72,32,0.00,0.0
2021-11-07,77,37,0.00,0.0
2021-11-08,58,36,0.00,0.0
2021-11-09,53,27,0.00,0.0
2021-11-10,57,38,0.00,0.0
2021-11-11,56,29,0.00,0.0
2021-11-12,57,27,0,0.0
2021-11-13,68,34,0.00,0.0
2021-11-14,71,31,0.00,0.0
2021-11-15,67,47,0.00,0.0
2021-11-16,68,41,0.00,0.0
2021-11-17,52,22,0.02,0.3
2021-11-18,45,14,0.00,0.0
2021-11-19,64,29,0.00,0.0
2021-11-20,56,30,0.03,0.0
2021-11-21,53,25,0.00,0.0
2021-11-22,63,25,0.00,0.0
2021-11-23,62,25,0.00,0.0
2021-11-24,50,29,0.00,0.0
2021-11-25,55,14,0.00,0.0
2021-11-26,69,21,0.00,0.0
2021-11-27,56,36,0.00,0.0
2021-11-28,60,24,0.00,0.0
