year_month_day,avg(SNOW_COVER_AT_SURFACE_PERCENT),avg(DEWPOINT_TEMPERATURE_2_METERS_ABOVE_SURFACE_KELVIN),avg(TEMPERATURE_AT_SURFACE_KELVIN),avg(RELATIVE_HUMIDITY_2_METERS_ABOVE_SURFACE_PERCENT)
20210625,2.3558333333333334,278.5134622395831,285.6555179036453,74.27063743336997
20210531,6.329166666666667,274.41956380208336,283.54531191406267,66.59962479019168
20210624,0.0,279.99055364583376,288.7035631510416,69.8539816487631
20210801,0.0,283.17226940104206,288.1522058593752,82.04679313151043
20210118,100.0,263.0810161295575,265.9825989746095,73.9729595578511
20210206,100.0,262.48717304687506,265.7576245605469,85.03856031544996
20210310,100.0,265.06081816406225,270.18170667317713,76.18396868769328
20210727,0.0,281.0651189453127,291.2115252604165,60.36532124074294
20210224,100.0,261.5190671793622,265.9156768391925,67.6860606530508
20210819,0.0,281.17031490885415,288.1509536458335,76.6391336860657
20210909,0.0,268.2050147786457,288.82885519205735,25.277183600107822
20210927,0.0,271.30192447916664,285.50462542317723,40.76315857950846
20211021,23.845833333333335,264.30068933919256,273.9868255208333,45.65872412363677
20210304,100.0,264.30121835937484,269.4858039876299,67.1268248933157
20210507,25.0,266.87506889648415,281.75332753906275,33.6018952891032
20210901,0.0,276.0705963541668,288.5668406901042,46.659200725555436
20210217,100.0,258.90346892903653,261.65992045898446,82.4798036969502
20210709,0.0,277.47261035156265,293.4310184244792,40.217820320129434
20210103,100.0,260.4699297200521,262.01326800130204,77.83121430206299
20210312,100.0,263.8152397460936,269.182259000651,70.37452199554444
20210926,0.0,268.86997460937494,284.8835096679692,32.891970842997196
"",42.53964287751726,267.61998642068914,278.05643595707716,54.43327265813592
20210724,0.0,283.7463045572917,289.6099466796874,78.42480427932733
20210307,100.0,264.58231186523403,270.0157823730468,56.02433646329251
20210717,0.0,279.52560817057355,291.27264388020836,54.40745536231996
20210127,100.0,256.3728368326824,259.72280126953126,76.06161116854334
20210707,0.0,278.74720026041655,291.8681813151043,54.27670228068024
20210814,0.0,278.8652999348958,290.41824863281266,57.19633676910404
20210616,0.0,271.7789668619791,292.7098182942707,25.71695006370544
20210509,18.339166666666667,263.9967962239584,279.1549236328127,42.74471761067705
20210321,100.0,267.8815486979165,272.9456459147138,76.31958134078982
20210222,100.0,259.46653619791635,263.35341370442706,70.04152585983276
20210514,13.333333333333334,266.4386638671873,282.6568943196614,34.081577686945614
20210218,100.0,258.0850856852214,261.3240557454427,81.2248537038167
20210120,100.0,262.67558906249974,264.390763037109,78.86676981608068
20210929,9.125,277.22866966145824,282.27415125325535,81.73541989898685
20210510,51.678333333333335,268.43156647135424,279.45116412760376,59.840290409088105
20210617,0.0,274.5583724609376,292.2636773437501,34.12566662597658
20210515,10.833333333333334,266.7237938802081,283.16944615885456,34.97827981185905
20210225,100.0,260.61179986979164,265.23192231445347,71.89061502901707
20210331,91.205,257.929899414063,267.85048859049476,52.91049336624146
20210718,0.0,279.9112313151042,291.8265254557294,56.773153869629
20210525,5.0,265.7416876871746,282.2555510416664,36.75485891215011
20210205,100.0,259.9002564290363,262.3211432291667,84.01404393005376
20210420,91.32166666666667,264.83035963541676,274.42279594726557,66.43403189086912
20211014,95.16583333333334,267.34933411458354,271.87657779947926,80.99031413523352
20210302,100.0,258.8438148274742,264.59193852539045,52.4568236452739
20210113,100.0,257.4335027994793,262.1716890624997,47.19073207855225
20210430,31.664166666666667,269.0184967447916,281.5445889160152,44.76417272186284
20210414,80.6375,269.9442717447912,277.0162535319011,72.41581167984025
20210215,100.0,256.6642802408855,259.9277058593744,82.66720935821516
20210112,100.0,252.83032935384122,258.7551616861981,44.58337213516236
20210216,100.0,261.97407609049446,265.57477316080764,84.88371847534195
20210201,100.0,260.066498225911,264.338052360026,55.36456480026243
20210820,5.549166666666666,276.8477359375003,286.47107454427106,73.57285981750492
20210614,0.4166666666666667,266.30769174804686,290.78357688802083,19.740152625083905
20210805,0.21416666666666667,275.8925582682292,290.45450078125,46.05604531987503
20210806,0.0,274.8271784505204,290.7034075520835,38.27425586318968
20210906,0.0,270.53945253906255,287.84854316406205,32.76170355351767
20210722,0.0,283.2522131510418,291.9942419270834,69.82768688201904
20210920,5.425833333333333,274.0164930338541,284.7707871907556,60.184276217142745
20210117,100.0,261.7076248697917,263.95526289062474,73.2588668848673
20210610,3.3333333333333335,267.83855371093716,288.9422095703128,24.938979244232186
20210921,1.7958333333333334,266.3796052083333,280.83172270507833,42.72046119944251
20210316,100.0,266.82176673177065,269.89302197265664,82.95320413970954
20210326,100.0,265.9088785807292,270.879050390625,82.5746657835643
20210811,0.0,271.6397065755204,290.6988904947915,30.657735172271757
20210122,100.0,266.00363938802036,267.74725834960884,87.56613575744623
20210123,100.0,266.59487529296837,268.49966376953137,87.99981003570558
20210226,100.0,259.8473247395829,264.63936372070316,71.81779206911713
20210315,100.0,265.75032034505216,269.77603194987034,85.55029253387437
20210620,0.0,276.7571648437503,290.3573606770831,48.34166114425666
20210928,0.8941666666666667,275.8330653645834,283.2316973470058,66.82538166427611
20210828,0.0,273.7403490885417,289.4146612630206,38.7361339015961
20210228,100.0,253.15643816731765,259.0085154296879,63.77968108749385
20210521,13.3775,271.8840623697914,282.30401282552054,52.970766688028995
20210530,5.0,273.2175030598959,284.4846821614581,53.903948557535756
20210713,0.0,277.59249628906315,291.77252786458337,45.767387838999404
20210808,0.0,272.46079759114565,288.960647200521,38.81797485319773
20211012,61.785,266.8178886718751,275.78877290039054,57.45907660929359
20210622,0.0,270.787065690104,290.4658102213545,28.836558503468805
20210815,0.0,277.7523945312501,291.2245744791668,48.52293886566163
20210418,86.9275,264.0882838704426,272.6095796875003,66.24256739489243
20210925,0.0,267.9961305989584,284.68402111002615,33.18280032348632
20210930,12.37,275.877388346354,281.8989623860674,78.89977730687463
20210612,3.3333333333333335,266.97413720703116,288.66038606770843,24.317204722722376
20210313,100.0,264.59228219401035,269.76063787434884,72.32807822672522
20210427,44.82,266.86121523437515,277.5498947265625,54.34238814163207
20210912,1.6666666666666667,274.8327468750001,287.97829329427094,45.472616040547656
20210721,0.0,282.6884436848954,292.1849583984375,65.45128718566895
20210914,0.3825,271.3889938151038,286.6565070963538,36.79993249893199
20211019,73.905,267.46680159505223,275.3445339192706,62.652072552998874
20210324,99.75,264.3297881673179,270.286943440755,76.55867880376167
20210106,100.0,259.9945071126304,261.92232003580716,80.15464638264984
20210227,100.0,258.96964680989566,265.25644243164044,65.48397353680924
20210128,100.0,262.2295790201823,264.0630269531254,74.10084575398754
20211003,11.566666666666666,274.2460042317708,281.89263810221416,65.67534105555198
20210522,10.9025,274.57774934895775,283.14228196614545,64.70541457112644
20210524,12.991666666666667,261.7756504557293,280.6516625651042,31.228119584083608
20210730,0.0,283.0558171874996,291.95027643229156,67.83977649688721
20210425,42.9475,266.86362859700535,278.75990927734375,44.219353583017984
20210513,13.333333333333334,265.26740299479155,280.4407430664063,37.93946873505908
20210702,0.0,279.86278170572916,290.35145351562494,61.59529545720412
20210208,100.0,257.5061746744788,264.6015897135417,47.117214350382454
20210318,100.0,264.3050567708335,268.57830351562484,75.09739386622118
20211016,91.25,266.18388847656223,271.68110800781227,64.72233445994073
20210209,100.0,263.4609635253906,268.5341512695315,63.21512619781488
20210305,100.0,266.75025336914086,270.5264122070316,80.97370971933996
20210910,0.0,267.98537545572947,289.18954467773455,23.58686959330243
20211013,99.91666666666667,267.5675861979165,272.8345654296875,82.2955423940023
20210423,82.1675,269.46935774739563,275.7975725097654,77.3515959650675
20210207,100.0,260.8434595052086,265.6629970865883,65.66997575378413
20211009,4.934166666666667,274.97796910807295,282.07967301432274,74.40823850123083
20210126,100.0,258.6079385579423,261.00701656901043,81.69504087003084
20210630,0.0,280.4875853515627,287.21728763020815,76.90615149180086
20210528,4.583333333333333,266.55259812825517,284.4844274088541,31.57151977189386
20210723,0.0,283.78246009114577,290.98929999999996,73.86311382293692
20210701,0.14583333333333334,280.61715598958415,288.56400195312483,70.06621904500331
20210529,5.0,268.9667256510421,285.6418998697918,36.06564573097222
20210221,100.0,260.72820594075466,264.61054420572907,80.4758116086324
20210314,100.0,265.9038024414063,269.6035864257814,87.77542558288566
20210829,0.0,271.2806044921873,289.5868052083333,32.57132237752279
20210125,100.0,262.8260450846354,265.1494276367187,86.14823131561289
20210311,100.0,261.2775118652345,266.8530921549482,70.27675006739297
20210710,0.0,272.93582838541687,293.38072623697946,30.20798594411211
20210731,0.0,282.7743630208333,289.43540097656177,78.86123340098085
20210504,61.32333333333333,271.9400183593747,278.563160611979,81.44557542800908
20210129,100.0,263.09743234049506,266.2866224446617,61.529499099731424
20210102,100.0,259.77628002929697,260.87127309570315,80.53769397481273
20210121,100.0,265.69073935546857,267.6083744466143,85.07336427561442
20210411,41.25,261.60830322265633,275.2216445800782,36.20993266995753
20210606,5.0,277.162224088542,288.6375057942708,57.610962861379086
20210915,0.37333333333333335,269.64162421875005,286.40391593424465,34.263162766138706
20210812,1.6666666666666667,271.69162421875023,290.17336458333324,31.176165856679322
20210708,0.0,277.1839402994796,292.71964947916655,41.70470289230355
20210618,0.0,275.54038736979203,292.1552811848962,38.0147180938721
20210105,100.0,264.100429296875,265.3835580403652,75.34014111709592
20210508,18.333333333333332,267.85599635416673,281.46856666666656,39.71705160077418
20210809,0.0,271.65058437500016,289.9341691406253,31.988356414794918
20210904,0.8333333333333334,276.8780440104167,287.5891157063801,59.92779934438063
20210526,3.3333333333333335,267.25273847656246,283.1482085286458,34.56329301198326
20210212,100.0,266.7510379069011,268.8225640624999,84.17620654805498
20210309,100.0,266.8910364746098,270.89033795572936,64.54312018203736
20210203,100.0,271.0308357747393,271.4628643717445,88.39663056691498
20210410,45.833333333333336,260.7887839029947,273.8368865885417,40.26489619382219
20210903,0.0,280.96421230468775,287.860792252604,73.96654354476921
20210907,0.0,268.9685758463546,288.43117330729183,27.95302342605591
20210518,20.635833333333334,274.5947074218751,279.7867919921877,81.72829169750216
20210116,100.0,261.3900035156246,263.96311406249987,66.85183754984534
20210827,0.0,278.1567659505205,289.4191746744789,58.00228594557436
20210406,65.20916666666666,263.4861515136718,274.6079739908854,44.396397561391204
20210407,64.0925,263.90644815266927,272.71400823567734,62.41461489168808
20211002,9.496666666666666,276.84781809895907,282.648584000651,81.54874973678584
20210114,100.0,261.48288372395854,265.66602031250017,72.20271818542473
20210516,22.6925,269.65691438802105,283.4439347656249,44.14203455352785
20210402,87.91666666666667,264.89763613281264,274.3960437825518,44.449551629384366
20210204,100.0,263.9056171712237,267.1554646158849,85.14113754653924
20210322,99.91,267.34346931966155,271.78747931315115,84.16761403465262
20210803,0.0,282.477569596354,288.09009186197875,77.29160522079457
20210916,0.0,266.96182721354154,285.9088051106773,26.11552013587949
20210706,0.0,280.94479641927103,291.54683945312524,63.02160835901901
20210608,3.75,270.5377578125003,288.5338289713538,34.218277943929046
20210404,86.66666666666667,268.18390782063756,275.67854920247436,50.51439021746321
20210923,0.0,265.5320427083332,283.24641383463535,28.7419465382894
20210416,97.635,267.17077347005227,274.18878798828104,79.4028258425394
20210609,3.3333333333333335,266.33932272135405,287.9217050781249,24.280579273223882
20210818,0.0,276.58703925781265,289.3579341145839,46.48824584960931
20210911,0.0,270.99725533854166,289.0376818033849,29.75024952697751
20210426,41.666666666666664,263.624179410807,278.81343836263,33.695386323293015
20210705,0.0,278.5406824218749,292.486875651042,48.014713681538936
20211017,77.08333333333333,269.1180470377606,274.4758221354163,60.950542009989405
20210619,0.0,279.10529635416657,290.3340686848961,59.60708958816529
20210918,0.0,266.4016244628906,284.98769241536485,26.0971237055461
20210405,72.91666666666667,266.9972038248698,276.2175271647134,45.02114603996272
20210115,100.0,255.75466386718796,261.37028766276035,57.261510004679316
20210719,0.0,279.3533861979173,292.3143287109374,50.517628918965684
20210605,5.0,275.00626230468777,288.8046785156253,43.10765571721391
20210417,97.29666666666667,266.2260993326823,272.7796672851562,76.87093179957066
20210728,0.0,281.9670189453126,291.5885885416665,61.58025886281335
20210720,0.0,279.501859375,292.6421173828122,48.86103400929777
20210802,0.0,283.84431829427047,288.48094785156235,85.71992539469399
20210325,100.0,265.51436704101565,270.2064313964841,82.12353336016336
20210519,28.061666666666667,274.18020703125023,282.01641458333347,74.80728193155909
20210512,32.47833333333333,264.53106660156294,278.3171139322916,45.74943434906004
20211006,7.611666666666666,273.7673197916666,283.0899759765623,57.75848538208007
20210902,0.0,282.52336451822885,288.0729316406247,85.68493515904733
20210329,90.0,265.2557559895833,271.70176710612003,53.9931855926514
20210804,0.3983333333333333,280.099202994792,289.32708509114565,68.44742686208093
20210822,0.0,276.48160332031216,288.4151680338538,52.76073980458581
20210913,0.8333333333333334,274.73852317708355,287.4266301432296,45.83444383494047
20210412,41.666666666666664,261.9354749674478,275.73252932942705,38.76336315282187
20210421,68.01333333333334,263.706588313802,273.58918535156255,52.240505696296694
20210223,100.0,262.90745904947914,265.4676860188803,65.87022629547117
20210726,0.0,282.24859752604146,290.33096705729173,72.09424927838666
20210301,100.0,254.26021648763023,261.0530874674483,54.778634984334325
20210629,0.0,278.7606645182295,286.5388948567712,72.86846968078605
20210511,87.22,268.7915735026042,278.2599652343746,70.1640199495951
20211015,99.945,265.7997778645831,271.9023127604164,78.46345161437982
20210917,0.0,266.9319217447914,285.65115655924495,28.768239747683207
20210424,58.26583333333333,265.74776298828084,275.2121890136719,58.11820040639229
20210711,0.0,271.9298002604166,292.26123749999994,32.119687043507874
20210807,0.0,273.28740481770814,289.98114798177124,38.2010614217122
20210613,1.6666666666666667,266.2318955729169,290.05006009114555,21.312473662694273
20210308,100.0,266.43556801757836,270.9917052897139,62.592349273681634
20210419,60.56583333333333,264.3058582031251,273.712659065755,53.96463042036692
20210601,13.864166666666666,273.6392170572918,283.7870902994795,63.969467936197894
20210604,5.0,275.9912157226562,288.0628419921873,54.99114531453448
20210830,0.0,271.4512139322913,289.05922226562495,36.611885131835955
20210527,3.3333333333333335,267.0717107421877,283.599627473958,36.56349421437574
20210415,52.70666666666666,265.4716390950519,276.0646489420573,53.75508180554716
20210210,100.0,267.78236538085946,270.40419161783853,87.61316067886354
20210111,100.0,255.42793852539063,257.9629051757811,66.55998516845702
20210319,100.0,266.8835064453121,271.4849304036462,66.42451343663545
20210621,0.0,271.5383328124998,290.237385351563,31.713418777465794
20210401,88.33333333333333,261.37852011718763,271.38843250325573,47.01479631233215
20211020,80.67416666666666,266.99676308593774,273.116236783854,72.39269554901135
20210908,0.0,269.8248137369791,289.0694213216144,29.502284623463954
20210716,0.4166666666666667,276.35263045247365,290.4145375000001,45.182955437342336
20210817,0.0,277.11210214843766,290.1878527343754,50.95215392303462
20210104,100.0,262.6870564453121,263.71628937174467,80.89839655049643
20210422,53.41916666666667,265.5647618326824,275.4450673177082,54.06021721776325
20210110,100.0,258.1327289876302,260.4282780436197,76.1614254938761
20210506,47.5925,266.59640839843746,279.90212991536447,44.20527504730225
20211007,3.6683333333333334,273.6022423177083,282.5649686360676,63.030003346761056
20210428,82.56166666666667,270.8620395182292,276.8125480468751,81.22388872655229
20210502,25.100833333333334,268.76334087727855,282.38969596354156,40.60422883987422
20210306,100.0,264.8614190755213,269.6038561360678,62.26234030405676
20211001,6.3475,276.01097656250016,282.1167030761722,78.8146277720134
20210107,100.0,259.14819583333355,262.02463990885434,59.18147979482004
20210704,0.0,277.03949876302084,291.91801595052084,43.19437905120844
20210905,0.4166666666666667,270.8291882161456,286.997404996745,38.313141101837225
20210919,2.5875,278.1581842773437,286.817828222656,69.41588687197363
20210330,94.455,264.21234104817717,272.0749131347656,65.71611885070804
20210409,63.333333333333336,262.1389661132812,273.55382288411465,45.79467117627457
20210413,62.99916666666667,266.7981337239584,275.0941280598958,61.71635396703077
20210627,3.2183333333333333,277.9532627604167,286.2951100260415,72.28948698298133
20210816,0.0,278.2657712890627,289.8263457031252,56.54260634867346
20210826,0.0,272.0406869791664,287.82427213541695,34.86380741755169
20210810,0.0,269.90910052083314,290.1589954427084,27.250630945841504
20211023,3.3333333333333335,262.406877701823,272.07266067708355,35.06868023681639
20210317,100.0,266.02716308593733,269.6917538248694,84.55818271509804
20210220,100.0,263.406089827474,265.95851767578085,76.0239055328368
20210623,0.0,270.3003756510417,290.08101536458383,27.732993662516275
20210626,0.8333333333333334,278.98488027343745,286.16750208333366,77.67864258448289
20210108,100.0,257.5239248860681,260.5344077148437,60.85924070612594
20210124,100.0,262.18487958984355,264.315696142578,82.18144640858979
20210214,100.0,262.574704882812,266.6233573079429,86.34963210042315
20210130,100.0,264.66533107096325,268.33026995442685,80.38198455810543
20210101,100.0,260.22314461263034,261.18063154296897,77.561448562622
20210403,87.08333333333333,268.1684263997398,275.35812130533856,53.37083191235857
20210505,55.855,269.8151005859378,278.86137117513044,62.85689143498736
20210219,100.0,256.7357125651044,260.26936935221374,71.14631297683725
20210320,100.0,266.5136150390624,271.76374480794266,57.91291353607177
20210323,95.26833333333333,265.2288028808592,269.55060252278685,80.74544866625462
20210303,100.0,259.4354821614583,266.04726601562527,49.54507959111526
